0,0,0.17095,0,0,0,0.59481,0.59412,0,0,0,0,0,0.4984,0,0,0,0,0,0,0,0,0.15371,0,0,0.15805,0.23797,0.52631,1.038,0.90703,0,0,0,0.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.23029,0,0,0,0.30675,0,0,0,0,0,0.20595,0,0,1.2626,0,0.17885,2.4196,0.2943,0.20707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17095,0,0,0,0,0.099646,0.18503,0.39784,0,0,0,0,0,0.15841,0,0,0.31106,0,0.24817,0,0.49029,0,0.56429,0,0,0.39974,0.60626,0.18083,0.14404,0.33894,0,0.043151,0,0.31897,0,0.161,0.14671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16608,0,0.2481,0,0,0,0.17702,0,0,0.20126,0.2467,0,0,0,0,0,0,0
0,0,0,0,0,0,0.18109,0,0.26395,0.70114,0,0.38382,0,0,0,0,0,0,0,2.4019,0,0,0,1.2032,0,0,0,0.77079,0.39133,0,0,0,0,0,0,0,0,0.81135,0,0,0,0,0.24067,0.073105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29235,0,0,0,0,0,0
0,0,0,0,0,0.85617,0.12728,1.8376,0.13845,0.060784,0,0.12904,0.10731,0.087181,0.20234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60002,0,0.52487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.099646,0,0.85617,0,0.57726,1.1115,0.71886,1.3025,0,1.0251,0,0.20687,0.3638,0,0.040281,0,0,0.37595,0,0,0.27173,0.12367,0,0.048029,0.061101,0.27131,0.23494,0.41236,0,0.55069,0,0,0,0,0,0.13477,0,0.079906,0.16403,0,0.28503,0.32665,0,0.33612,0,0,0,0,0,0,0,0.013483,0,0,0,0.12824,0,0,0,0.14727,0,0,0,0,0,0
0.59481,0,0.18503,0.18109,0.12728,0.57726,0,0.43443,0.21693,1.1615,0,0.045186,0,2.3805,0,0,0,0,0,0,0.21562,0,0.11695,0.24138,0,0.098049,0.13782,1.8065,0.17533,0.82411,0,0.081935,0,0.12305,0,0,0,0.042713,0,0.088232,0.12413,0,0.45478,0.04378,0.12662,0,0,0,0,0,0,0,0,0,0,0,0,0.11371,0,0,0.083393,0.062413,0.075249,0,0,0,0,0.081258
0.59412,0,0.39784,0,1.8376,1.1115,0.43443,0,0.16097,0.67389,0.35835,0.28152,0.39056,0.71544,0,0,0.14247,0.37888,0.087802,0.09464,0.10791,0,0.27049,0.10462,0,0.1799,0.049272,0.12983,0.1949,0.18526,0,0.59586,0,0.39054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23029,0,0.26395,0.13845,0.71886,0.21693,0.16097,0,0.27765,0,0.50403,0.18681,0.13622,0.97713,0,0,0,0,0.61751,0,0.39058,0,0.66353,0.52604,0.035654,0.17632,0.34249,0,0.11243,0,0,0,0,0,0,0,0,0,0,0.61776,0,1.8901,0.29753,0,0,0,0,0,0,0,0,0,0.44056,0,0,0,0.27185,0,0,0,0.12667,0.26951,0,0,0,0,0
0,0,0,0.70114,0.060784,1.3025,1.1615,0.67389,0.27765,0,0.2245,1.3062,0.98739,0.15753,0.33837,0,0,0.034028,0.11919,1.17,0,0,0,1.8062,0,0.14402,0.063883,1.3998,0.26382,0,0,0.25744,0,0.2634,0,0,0,0.14185,0,0.10933,0.17375,0,0.33473,0.10616,0,0.10889,0,0,0,0,0,0,0,0.18744,0,0,0,0.14458,0,0,0,0.17361,0,0,0,0,0,0
0,0,0,0,0,0,0,0.35835,0,0.2245,0,0.097773,0.31466,0.12965,0,0,0,1.1787,0.26648,0,0,0,0.060643,0,0.4482,0.58519,0.27048,0,0.099979,0,0.56964,0.25954,0,0.53242,0,0,0,0,0,0,0,0,0,0,0.16238,0,0.011171,0,0,0,0,0,0,0,0,0,0,0,0,0.29635,0,0,0,0,0.19294,0,0,0
0,0,0,0.38382,0.12904,1.0251,0.045186,0.28152,0.50403,1.3062,0.097773,0,0,0.14652,0.67939,0,0,0,0.33575,0.776,0,0,0,0.47096,0,0.35371,0,0.34617,0.14504,0,0,0.10121,0,0.16062,0,0,0,0.32403,0,0.4768,0,0,0.65038,0.19275,0,0.21779,0,0,0.16036,0,0,0,0,0.55278,0,0,0,0.37443,0,0,0,0.17779,0,0,0,0,0,0
0,0.30675,0,0,0.10731,0,0,0.39056,0.18681,0.98739,0.31466,0,0,0.18219,0.040088,0,0,0,0.39942,0,0,0.25642,0,0.10969,0.7018,0.73448,0.63504,0.39811,0,0,0.50534,0.35338,0,0.29032,0,0,0,0,0,0,0,0,0,0,0.15321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051087,0.057104,0,0,0,0,0,0,0.17054
