0,0,1,4,0,37,68,1,15,37,0,9,0,0,0,1,0,0,0,7,0,0,1,74,1,2,5,198,2,5,0,1,0,5,130,0,465,0,1,306,0,318,98,153,2,3,0,691,4,0,42,3,18,0,94,0,232,52,0,254,30,819,204,325,0,2,1,24
0,0,3,0,0,2,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,5,7,0,0,0,0,0,0,21,0,376,1,7,276,318,0,4,143,63,77,0,445,37,0,43,36,94,19,15,0,26,35,0,872,97,57,80,99,6,19,0,38
0,0,0,7,1,11,12,0,32,28,1,11,0,0,0,1,0,1,0,7,1,2,0,37,0,1,1,60,0,0,0,1,0,0,0,73,1,68,3,23,98,4,0,36,16,33,21,8,71,1,1,4,1,61,0,193,0,514,366,35,252,122,25,3,1,0,1,10
0,0,0,14,1,23,9,0,7,96,0,42,0,0,1,0,1,0,0,30,1,0,0,12,0,4,4,72,0,0,0,1,0,0,0,0,22,182,0,491,153,143,36,0,6,222,1,122,0,0,1,7,4,439,4,1,4,17,0,137,154,647,569,1,0,3,0,134
0,0,0,0,0,0,1,0,0,0,64,0,42,0,0,0,0,12,0,0,0,0,1,0,11,69,57,3,1,0,50,0,0,0,1,6,2,3,6,1,2,63,16,6,0,12,41,43,0,4,2,140,18,11,1,2,2,12,257,358,111,8,58,1,33,39,0,212
0,0,0,0,1,2,0,0,2,19,0,14,0,0,0,0,0,0,0,4,0,0,0,2,0,3,6,2,2,0,0,0,0,0,0,0,0,223,13,161,3,77,33,222,12,0,1,133,40,0,1,8,4,479,0,1,0,22,0,326,235,64,229,0,5,13,0,100
0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,2,0,0,0,0,0,0,11,12,14,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,21,1,41,1,0,0,1,2,1,0,0,0,0,9,0,21,144,75,303,1,0,0,119,0,0,1
0,0,1,0,0,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,8,0,1,5,17,0,0,0,1,0,0,199,2,292,10,0,46,691,445,8,122,43,133,0,0,14,1,102,57,175,44,21,0,28,50,0,890,132,104,370,493,11,47,1,79
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,58,63,4,37,71,0,0,40,1,14,0,0,0,0,0,2,0,0,1,65,5,2,5,28,2,0,0,1,0,0
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,923,0,0,0,0,193,31,477,92,0,0,83,60,0,16,0,0,0,0,0,2,1,0,0,0,0,0,1,0,4,0,2,1,0,0,2,0,1,1,178,78,176,251,0,13,94,82,2,4,0,2,0,18
0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,13,50,1,0,0,0,0,0,0,4,13,186,0,0,10,42,43,1,1,2,1,1,102,0,2,0,5,77,0,14,10,37,4,0,92,1313,9,27,94,1,0,4,28
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,52,45,0,1,0,0,0,0,0,5,1,0,0,0,4,3,36,4,7,140,8,0,57,0,0,5,0,44,4,2,2,2,3,27,390,87,2,20,1,0,1,1,27
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,61,42,0,0,0,1,0,0,0,13,7,0,0,0,7,18,94,1,4,18,4,0,175,0,1,77,44,0,0,6,0,5,1,4,246,78,0,48,35,0,0,1,74
0,0,0,5,1,4,4,0,3,48,0,29,0,0,0,0,0,0,0,17,0,0,0,2,0,1,2,31,0,0,0,0,0,0,0,1,0,908,0,14,0,19,61,439,11,479,0,44,2,1,0,4,0,0,0,0,0,93,0,121,98,197,223,0,0,3,0,54
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,218,0,0,0,0,412,0,49,127,0,0,1,83,1,41,0,0,0,0,2,0,11,0,0,16,94,15,0,4,1,0,0,21,0,178,14,2,6,0,0,3,541,3,0,22,32,140,42,445,0,3,0,415
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,3,5,1,7,0,0,10,2,0,1,0,0,0,0,0,215,0,0,0,0,0,0,193,1,2,1,9,0,0,78,10,2,0,0,3,0,5,274,240,12,153,1,1,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,502,3,0,0,0,38,4,480,11,0,0,322,5,0,2,0,0,0,2,1,0,504,0,0,23,232,26,0,4,2,0,0,28,1,176,37,2,5,0,541,5,0,4,0,223,1010,128,20,176,1,4,0,243
0,0,0,2,0,46,59,4,40,36,2,13,1,3,0,86,0,0,1,7,220,12,8,829,0,3,10,1663,10,60,0,1,1,6,2,79,2,159,6,26,52,35,514,17,12,22,21,50,65,251,4,3,1,93,3,274,4,0,132,94,347,267,225,20,3,2,12,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,14,21,0,0,0,0,0,0,0,0,136,0,0,1,0,0,0,366,0,257,0,144,0,5,0,0,27,4,0,0,240,0,132,0,164,343,0,0,0,236,0,0,0
0,3,204,0,0,1,4,1,1,4,6,1,17,1,0,1,119,59,125,0,2,1,7,5,3,1250,1361,9,1,0,27,0,0,4,36,41,416,10,0,304,254,872,35,137,358,326,75,890,2,13,92,390,246,121,22,12,223,94,164,0,752,66,143,67,14,23,1,300
0,0,466,0,0,5,11,4,1,2,2,1,8,2,0,159,106,8,67,1,3,6,519,9,1,747,2878,14,2,3,3,0,0,12,2,206,447,9,0,6,30,97,252,154,111,235,303,132,5,94,1313,87,78,98,32,153,1010,347,343,752,0,218,45,5,48,4,1,654
0,0,1,8,0,59,127,2,18,83,1,27,0,1,0,32,0,0,0,21,139,2,2,676,0,0,3,1437,14,83,0,1,0,7,12,0,45,156,6,72,819,57,122,647,8,64,1,104,28,82,9,2,0,197,140,1,128,267,0,66,218,0,668,248,0,1,39,248
0,0,1,3,0,4,12,0,4,5,0,1,0,0,0,0,0,0,0,2,3,0,0,10,0,1,0,32,1,1,0,0,0,1,101,0,18,64,1,31,204,80,25,569,58,229,0,370,2,2,27,20,48,223,42,1,20,225,0,143,45,668,0,161,5,29,74,228
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,43,2,2,44,0,2,0,75,1,1,0,0,0,0,140,0,10,0,0,0,325,99,3,1,1,0,0,493,0,4,94,1,35,0,445,0,176,20,0,67,5,248,161,0,0,1,8,200
0,0,0,0,0,0,0,0,0,0,15,0,9,2,0,0,0,23,4,0,0,0,0,0,1,96,63,0,0,0,31,0,0,0,0,0,0,0,0,0,0,6,1,0,33,5,119,11,0,0,1,0,0,0,0,0,1,3,236,14,48,0,5,0,0,2,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,7,2,19,0,3,39,13,0,47,1,2,0,1,0,3,3,0,4,2,0,23,4,1,29,1,2,0,0,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,1,0,0,0,0,12,0,1,1,39,74,8,0,0,0,59
0,0,5,0,0,5,6,0,0,5,1,1,1,0,0,2,0,0,0,0,1,0,3,7,1,11,48,14,0,1,0,0,0,0,3,7,9,9,8,5,24,38,10,134,212,100,1,79,0,18,28,27,74,54,415,0,243,72,0,300,654,248,228,200,1,51,59,0
