0,0,0.0022161,0,0,0,0.005764,0.0087286,0,0,0,0,0,0.0095127,0,0,0.00018619,0,0.00022254,0,9.5873e-05,0,0.00090368,9.1916e-05,0,0.00027173,4.855e-05,0.00036948,0.0064219,0.0096402,0,0.00029762,0,0.00028561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.016083,0,0,0,0.002632,0.00010562,0.00036337,0.00046125,0,0,0.0041672,0,0,0.035574,0,0.015862,0.04107,0.0018873,0.00654,0.00022868,0,7.9665e-05,0,0,0,0.00015178,0,0.00031158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018463,0,0,0,0,0,0,0,0
0.0022161,0,0,0,0,0.014196,0.0056429,0.036537,0,0.00012857,0.0001676,0,0,0.01351,0,0,0.014821,0,0.00060742,0,0.0051523,0,0.016454,0,0,0.01181,0.022354,0.00046322,0.0059324,0.015565,0,0.00042265,0,0.00074484,0,0.00027168,0.023934,0,0,0.00032788,6.27e-05,0.00022326,0,0,0,0,0,6.9054e-05,0,0.00011698,0.0049946,0.00013573,0.00011666,0,0,0,0.00012728,0,0,0.0099995,0.02056,5.8486e-05,6.6894e-05,0,0,0,0,0.00048497
0,0,0,0,0.00041395,0,9.5951e-05,9.1663e-05,0.0067481,0.011802,0,0.0081374,0,0.00017727,0.00065696,0,0,0,0,0.10111,0,0,0,0.0099349,0,0,4.5459e-05,0.014197,0.0003568,0,0,0,0,0.00059503,0,0,0,0.0012447,0,0.0003042,0.00029387,0,0.0012906,0.0010956,0,0,0,0,0.00021478,0,0,0,0,0.00082102,0,0,0,0.00015015,0,0,0,0.00054199,0.00023788,0,0,0,0,0
0,0,0,0.00041395,0,0.0054287,0.0011148,0.00021146,0.0074414,0.00093482,0.00012279,0.0019994,0.00032992,0.00010172,0.029213,0.00021281,0,0,0,0.00046147,9.6344e-05,0.00023264,0,0.0011082,0.00026175,0,9.734e-05,0.00044505,7.9605e-05,7.7426e-05,0,0.0081596,0,0.0025894,0,0,0,0,0,0,0,0,0.00025173,8.8285e-05,0,0.00011254,0,0,0,0,0,0,0,0.00021559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.014196,0,0.0054287,0,0.037587,0.026631,0.0048757,0.03231,0,0.018935,9.7709e-05,0.0047133,0.0075472,0,0.0031604,0.00026636,0.00023215,0.0016458,0.0012369,0.00011805,0.0016091,0.0017332,0,0.013215,0.0018205,0.0091197,0.0010159,0.0010534,0,0.016574,0,0.00044948,0,0,0.00016964,0.00098377,0,0.0016689,0.0022654,0.00014471,0.0013505,0.0014839,0,0.00015316,0,6.7272e-05,0.00013556,0.00011196,0,0,0,0.00045398,0,0,0,0.0028677,0,4.8113e-05,0.00021693,0.003375,0.00026088,0,0,0,0,0.00046757
0.005764,0,0.0056429,9.5951e-05,0.0011148,0.037587,0,0.014553,0.016109,0.011522,0.00043686,0.00021287,0.00017164,0.032099,0.0019528,0,0.00018331,0.00011203,9.9671e-05,0,0.00068879,0,0.0013816,0.0063341,0.00010626,0.0028628,0.008838,0.044673,0.0072166,0.0092943,0,0.0010113,0,0.004465,0,0,0.00060569,0.00028392,0,0.001357,0.0038309,0.00045935,0.0012548,0.00053199,7.2348e-05,0,0,0.00024565,0,0,0,0,0,0.00039105,0,0,0,0.0033793,0,0.00018016,0.00044959,0.0067198,0.0007164,0,0,0.00023167,0,0.0004954
0.0087286,0,0.036537,9.1663e-05,0.00021146,0.026631,0.014553,0,0.00039567,0.0034183,0.0016172,0.0063098,0.0009061,0.024641,0.004895,0,0.016055,0.0011685,0.001806,0.0012486,0.003828,0,0.008702,0.00029574,0.00010103,0.017014,0.0020282,0.0033232,0.0063841,0.014479,0.00023943,0.011292,0,0.0016885,0,0,0.00029207,0,0,0,5.4831e-05,0,0,0,0,0,0,0,0,9.2272e-05,0,0,0,0,6.4431e-05,0,0,0.00022288,0,4.4072e-05,0.00016029,0.00010316,0,0,0,0,0,0
0,0.016083,0,0.0067481,0.0074414,0.0048757,0.016109,0.00039567,0,0.0073278,0.00011369,0.0058991,0.0055113,0.0001908,0.028408,0,0,0,0.00019631,0.0094273,0,0.038384,0,0.040157,0.026834,0.00026108,0.0096707,0.018397,0.00022704,0.00036854,0,0.00050499,0,0.00065764,0,0,0,0.0003554,0,0.0004414,0.0011708,9.7087e-05,0.0069204,0.00058438,0,0.0002097,0,0,0,0.00018481,0,0,0,0.00056711,9.9069e-05,0.00063966,0,0.0031949,0,5.7926e-05,5.121e-05,0.0012894,0.00033865,9.7699e-05,0,0,0,0
0,0,0.00012857,0.011802,0.00093482,0.03231,0.011522,0.0034183,0.0073278,0,0.0013308,0.026585,0.00096893,0.0045012,0.00078247,0,0,0.00042651,0.0010912,0.030894,0,7.883e-05,0,0.0010408,0.00024575,0.0040336,0.0041129,0.021218,0.011791,0,0.00028137,0.0014535,0.00018086,0.0087362,0,0,0,0.0014218,0,0.0020836,0.0018007,5.5446e-05,0.0022655,0.0048696,0,0.0011,0,5.2412e-05,0,0,0,0,0,0.0036851,0,0,0,0.0017773,0,0.00016001,7.3359e-05,0.0038256,0.00025579,0,0,0,0,0.00033539
0,0,0.0001676,0,0.00012279,0,0.00043686,0.0016172,0.00011369,0.0013308,0,0.0016583,0.012655,0.0025352,0,0,0.00049583,0.011728,0.0035844,0.001319,0.0001981,0.00011034,0.00011116,0.00025653,0.0068729,0.0084905,0.0020545,0.00049327,0.0025973,0.00022625,0.0014207,0.0053264,0,0.016132,0,0,0,0,0,0,0,0,0.00011446,0,0.0049248,0,0.00048854,0,0,0,0,0.00011987,0,0,0,0,0,0.00012025,0,0.00028069,8.4602e-05,5.5331e-05,0,0,0.0021078,0,0,8.8613e-05
0,0,0,0.0081374,0.0019994,0.018935,0.00021287,0.0063098,0.0058991,0.026585,0.0016583,0,0.0009835,0.0072226,0.0054628,0,0,0.00023645,0.0010455,0.050653,0,0,0,0.000815,0.00044728,0.0032336,0.002766,0.01032,0.0055416,0,0.00040554,0.0053371,0,0.011098,0,0,0,0.0016834,0,0.00088672,0.00052076,0,0.0012095,0.0025533,0,0.00099939,0,6.3231e-05,0.00012009,0,0,0,0,0.002971,0,0,0,0.00076511,0,4.601e-05,4.1669e-05,0.0014649,6.1416e-05,0,0,0,0,8.5885e-05
0,0.002632,0,0,0.00032992,9.7709e-05,0.00017164,0.0009061,0.0055113,0.00096893,0.012655,0.0009835,0,0.0011189,0.0001725,0.00054193,0.00024994,0,0.00014036,0.00071266,7.6561e-05,0.0032949,6.2854e-05,0.0023685,0.0203,0.0044377,0.014336,0.00037121,0.0001312,6.4113e-05,0.016341,0.0013353,0,0.0044636,0,0,0,0,0,0,0,0,0,0,0.0038484,0,0.00036799,0,0,0,0,0,0,0,0,0,6.8465e-05,6.8726e-05,0,0.0008811,0.00037109,0,0,0,0.0017877,0,0,0.00010866
0.0095127,0.00010562,0.01351,0.00017727,0.00010172,0.0047133,0.032099,0.024641,0.0001908,0.0045012,0.0025352,0.0072226,0.0011189,0,0.00041817,0,0.0047577,0.00061309,0.0011934,0.0019472,0.0031491,9.3032e-05,0.0044719,0.00046299,0.00029208,0.0074811,0.0034819,0.0056191,0.023774,0.019622,0.00034382,0.0079922,0.00010963,0.0033577,0,0,0.00014217,0,0,0,0,0,0,0,0,0,0,5.8333e-05,0,0,0,0,0,0,0,0,5.4423e-05,0.00016376,0,4.336e-05,7.8969e-05,5.0609e-05,0,0,0.0002272,0,0,0
0,0.00036337,0,0.00065696,0.029213,0.0075472,0.0019528,0.004895,0.028408,0.00078247,0,0.0054628,0.0001725,0.00041817,0,0,0,0,0,0.00049152,0,0.00024792,0,0.0016093,0.00056251,0,0.00019722,0.0013619,0,0,0,0.0022996,0,0,0,0,0,0,0,0,0,0,0,9.04e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00046125,0,0,0.00021281,0,0,0,0,0,0,0,0.00054193,0,0,0,0,0,0,0,0.0087191,0.016021,0.020073,0.0059271,0,0.00018763,0.0096499,0.0081078,0,7.0252e-05,0.00027824,0.00021608,0,0.00024182,0,0,0,0,0,0,7.4189e-05,9.1178e-05,0.00018898,0,0,0,0,0,0,0.15185,0,0,0,0,0.020257,0.0033598,0.037907,0.0065213,0,5.5769e-05,0.0078732,0.0021876,0,0.00082546,0,0,0,0.0002551
0.00018619,0,0.014821,0,0,0.0031604,0.00018331,0.016055,0,0,0.00049583,0,0.00024994,0.0047577,0,0,0,0.0020849,0.026165,0,0.0020293,0,0.0074499,7.8318e-05,0,0.0056594,0.04834,0.00025938,0.0086195,0.0066642,0,0.00038102,0.0010842,0.0024743,0,0.00036281,0.0034528,0,0,0,0,0,0,7.5375e-05,0,0,0,0,0,0,0.00060976,0,0.00014874,0,0,0,0.00021639,0,0,0.0064144,0.0050922,0,0,0,0,0,0,0
0,0,0,0,0,0.00026636,0.00011203,0.0011685,0,0.00042651,0.011728,0.00023645,0,0.00061309,0,0,0.0020849,0,0.011822,0.0009324,0.00019351,0,0.00022755,0.00018545,0.0066199,0.01094,0.0050238,7.4419e-05,0.0010385,7.7691e-05,0.00089646,0.00030628,0.00038059,0.0017372,0,0,0,0,0,0,0,0,0.00025455,0,0.0014656,0,0.00036856,0,0,0,0,0.0011317,0.00042203,0,0,0,0,0,0.0018605,0.0035611,0.00042481,0,0,0,0.0099632,0,0,0
0.00022254,0.0041672,0.00060742,0,0,0.00023215,9.9671e-05,0.001806,0.00019631,0.0010912,0.0035844,0.0010455,0.00014036,0.0011934,0,0,0.026165,0.011822,0,0.00055592,0.00026219,0,0.00020993,0,0.00040958,0.0073735,0.0072192,6.8757e-05,0.0022753,0.0003577,0,0,0,0.0071126,0,0.00021575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043094,0.0015396,0,0,0,0,7.7334e-05,0.00023087,0.0070723,0.0033603,0,0,0,0.0011713,0,0,0
0,0,0,0.10111,0.00046147,0.0016458,0,0.0012486,0.0094273,0.030894,0.001319,0.050653,0.00071266,0.0019472,0.00049152,0,0,0.0009324,0.00055592,0,0,0,0,0.0042436,0.00020945,0.0017922,0.0010232,0.0094212,0.0035513,0,0.00061939,0.0030495,0,0.0054393,0,0,0,0.0015177,0,0.00042715,0.00053378,0,0.0014209,0.0024428,0,0.0004065,0,0,0,0,0,0,0,0.0030398,0,0,0,0.00054592,0,0,5.0429e-05,0.0014723,0.0001651,0,0,0,0,0
